"Empty scope",,"warning","This is an Implicit Predicate atom","/abspath.c","258","2","263","34"
"Empty scope",,"warning","This is an Implicit Predicate atom","/abspath.c","260","7","263","34"
"Empty scope",,"warning","This is an Implicit Predicate atom","/abspath.c","226","2","227","42"
"Empty scope",,"warning","This is an Implicit Predicate atom","/abspath.c","91","2","96","2"
"Empty scope",,"warning","This is an Implicit Predicate atom","/abspath.c","101","2","109","2"
"Empty scope",,"warning","This is an Implicit Predicate atom","/abspath.c","103","3","108","3"
"Empty scope",,"warning","This is an Implicit Predicate atom","/abspath.c","126","3","127","31"
"Empty scope",,"warning","This is an Implicit Predicate atom","/abspath.c","130","3","189","3"
"Empty scope",,"warning","This is an Implicit Predicate atom","/abspath.c","163","4","173","4"
"Empty scope",,"warning","This is an Implicit Predicate atom","/abspath.c","199","2","200","25"
"Empty scope",,"warning","This is an Implicit Predicate atom","/advice.c","85","2","97","7"
"Empty scope",,"warning","This is an Implicit Predicate atom","/advice.c","87","7","97","7"
"Empty scope",,"warning","This is an Implicit Predicate atom","/advice.c","89","7","97","7"
"Empty scope",,"warning","This is an Implicit Predicate atom","/advice.c","91","7","97","7"
"Empty scope",,"warning","This is an Implicit Predicate atom","/advice.c","93","7","97","7"
"Empty scope",,"warning","This is an Implicit Predicate atom","/advice.c","70","2","71","11"
"Empty scope",,"warning","This is an Implicit Predicate atom","/advice.c","74","3","75","12"
"Empty scope",,"warning","This is an Implicit Predicate atom","/advice.c","59","3","60","8"
"Empty scope",,"warning","This is an Implicit Predicate atom","/alias.c","64","5","67","5"
"Empty scope",,"warning","This is an Implicit Predicate atom","/alias.c","14","2","15","64"
"Empty scope",,"warning","This is an Implicit Predicate atom","/strbuf.h","494","2","498","11"
"Empty scope",,"warning","This is an Implicit Predicate atom","/strbuf.h","216","2","217","21"
"Empty scope",,"warning","This is an Implicit Predicate atom","/cache.h","1179","2","1180","14"
"Empty scope",,"warning","This is an Implicit Predicate atom","/alloc.c","39","2","42","2"
"Empty scope",,"warning","This is an Implicit Predicate atom","/pathspec.h","100","2","103","24"
"Empty scope",,"warning","This is an Implicit Predicate atom","/pathspec.h","91","2","94","28"
"Empty scope",,"warning","This is an Implicit Predicate atom","/apply.c","4847","3","4855","55"
"Empty scope",,"warning","This is an Implicit Predicate atom","/apply.c","4899","3","4910","29"
"Empty scope",,"warning","This is an Implicit Predicate atom","/apply.c","4817","2","4818","10"
"Empty scope",,"warning","This is an Implicit Predicate atom","/apply.c","4688","3","4698","3"
"Empty scope",,"warning","This is an Implicit Predicate atom","/apply.c","4702","2","4706","2"
"Empty scope",,"warning","This is an Implicit Predicate atom","/apply.c","4727","2","4737","2"
"Empty scope",,"warning","This is an Implicit Predicate atom","/apply.c","4752","2","4756","2"
